stock_id,company_name,date,filename,note
000893,东凌国际,2018年,东凌国际(000893.SZ)_2019-04-30.pdf,无研发收入或解析错误
000893,东凌国际,2018年,东凌国际(000893.SZ)_2019-09-05.pdf,无研发收入或解析错误
300665,飞鹿股份,2017年,飞鹿股份(300665.SZ)_2018-04-24.pdf,无研发收入或解析错误
300422,博世科,2017年,博世科(300422.SZ)_2018-04-25.pdf,无研发收入或解析错误
300395,菲利华,2017年,菲利华(300395.SZ)_2018-04-17.pdf,无研发收入或解析错误
000521,长虹美菱,2015年,长虹美菱(000521.SZ)_2016-03-25.pdf,无研发收入或解析错误
000541,佛山照明,2015年,佛山照明(000541.SZ)_2016-03-28.pdf,无研发收入或解析错误
000521,长虹美菱,2016年,长虹美菱(000521.SZ)_2017-03-30.pdf,无研发收入或解析错误
000541,佛山照明,2016年,佛山照明(000541.SZ)_2017-03-30.pdf,无研发收入或解析错误
000541,佛山照明,2017年,佛山照明(000541.SZ)_2018-03-30.pdf,无研发收入或解析错误
000541,佛山照明,2018年,佛山照明(000541.SZ)_2019-03-29.pdf,无研发收入或解析错误
000521,长虹美菱,2017年,长虹美菱(000521.SZ)_2018-03-30.pdf,无研发收入或解析错误
000564,供销大集,2015年,供销大集(000564.SZ)_2016-04-30.pdf,无研发收入或解析错误
000564,供销大集,2016年,供销大集(000564.SZ)_2017-04-29.pdf,无研发收入或解析错误
000564,供销大集,2017年,供销大集(000564.SZ)_2018-04-28.pdf,无研发收入或解析错误
002524,光正集团,2015年,光正集团(002524.SZ)_2016-04-23.pdf,无研发收入或解析错误
002524,光正集团,2016年,光正集团(002524.SZ)_2017-04-08.pdf,无研发收入或解析错误
002524,光正集团,2017年,光正集团(002524.SZ)_2018-03-16.pdf,无研发收入或解析错误
002524,光正集团,2017年,光正集团(002524.SZ)_2018-06-16.pdf,无研发收入或解析错误
000159,国际实业,2015年,国际实业(000159.SZ)_2016-03-29.pdf,无研发收入或解析错误
000159,国际实业,2016年,国际实业(000159.SZ)_2017-04-18.pdf,无研发收入或解析错误
000159,国际实业,2017年,国际实业(000159.SZ)_2018-03-29.pdf,无研发收入或解析错误
000028,国药一致,2016年,国药一致(000028.SZ)_2017-04-19.pdf,无研发收入或解析错误
000885,城发环境,2017年,城发环境(000885.SZ)_2018-04-20.pdf,无研发收入或解析错误
000885,城发环境,2018年,城发环境(000885.SZ)_2019-04-19.pdf,无研发收入或解析错误
